Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
1256335087878107137,Veamos si nos dan buenas noticias este fin de semana. Ojalá. https://t.co/VhPQMZTqDq,Rosa María Palacios,rmapalacios,2020-05-01T21:30:01.000Z,Fri May 01 21:30:01 +0000 2020,20,4,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256334643407646721,"Ataque troll de 1 de mayo.
En marcha ahora.

Las odiosas comparaciones.. Arde twitter.

Proceder en modo bloqueo ya.

(En el @Minsa_Peru no les gusta que a España le vaya bien. Cuanto lo siento, igual lo voy a decir: Que bueno por España!)",Rosa María Palacios,rmapalacios,2020-05-01T21:28:15.000Z,Fri May 01 21:28:15 +0000 2020,256,39,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,1
1256333401600086017,Fácil de ver ¿verdad? https://t.co/mabM4yZR6c,Rosa María Palacios,rmapalacios,2020-05-01T21:23:19.000Z,Fri May 01 21:23:19 +0000 2020,27,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256333204824309761,@VASTIAN5 @Myrcesita @rsuncion54 @Minsa_Peru Los tres.,Rosa María Palacios,rmapalacios,2020-05-01T21:22:32.000Z,Fri May 01 21:22:32 +0000 2020,4,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,,0,0,4
1256332910648373248,No. Ellos ya tenían cientos de muertos. https://t.co/DOOrk3L4Nf,Rosa María Palacios,rmapalacios,2020-05-01T21:21:22.000Z,Fri May 01 21:21:22 +0000 2020,36,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256332178956247041,"RT @el_pais : Trump ha anunciado la autorización del uso de emergencia, para el tratamiento de pacientes de la covid-19, del antiviral experimental remdesivir. La compañía donará un millón de dosis del fármaco https://t.co/rjn6i0mLE7",Rosa María Palacios,rmapalacios,2020-05-01T21:18:27.000Z,Fri May 01 21:18:27 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1256331763283931136,"Si se puede!!!
Con la estrategia correcta.
Madrid comenzó su cuarentena una semana antes que nosotros. ¿Donde están ellos y donde nosotros? Creo que la comparación permite entender que algo no está funcionando aquí (y no es culpa del pueblo). https://t.co/XPOKEVGbNH",Rosa María Palacios,rmapalacios,2020-05-01T21:16:48.000Z,Fri May 01 21:16:48 +0000 2020,1587,350,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256330807670497280,👏 https://t.co/5u7VFUJyqw,Rosa María Palacios,rmapalacios,2020-05-01T21:13:00.000Z,Fri May 01 21:13:00 +0000 2020,83,3,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256330512890646529,"Quiero agadecer la rápida respuesta de la Corte Suprema a la carta que firme con medidas concretas para el tratamiento de la prisión preventiva en tiempos de pandemia.
Esperemos un resultado muy pronto, confiemos en que los magistrados encuentren una solución justa y equilibrada. https://t.co/9r8KssxVE8",Rosa María Palacios,rmapalacios,2020-05-01T21:11:50.000Z,Fri May 01 21:11:50 +0000 2020,40,13,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256329574482210816,"Aquí estoy señor.
Es 1 de mayo. ¿Me deja la siesta tranquila? https://t.co/8wRDgs97pV",Rosa María Palacios,rmapalacios,2020-05-01T21:08:06.000Z,Fri May 01 21:08:06 +0000 2020,49,7,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256329305006604290,Desgraciadamente... 😂 https://t.co/bzWBPGN20A,Rosa María Palacios,rmapalacios,2020-05-01T21:07:02.000Z,Fri May 01 21:07:02 +0000 2020,19,2,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256329006279868416,"RT @harrygordillo : Ante el colapso del sistema de Salud en Lambayeque y todo lo que ocurre a diario, miembros del Ejecutivo llegarán en los próximos minutos a #Chiclayo.

Ministros de Salud y Defensa, la presidenta de EsSalud y la jefa del Comando Covid, Pilar Mazzetti, son parte de comitiva. https://t.co/ptMfmngKUw",Rosa María Palacios,rmapalacios,2020-05-01T21:05:51.000Z,Fri May 01 21:05:51 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EW71V_GUYAAX-_X.jpg ,0,1,0
1256328963728658432,"RT @AFPespanol : #ULTIMAHORA La agencia estadounidense reguladora de medicamentos y alimentos (FDA) autorizó el uso del antiviral remdesivir para tratar a enfermos de coronavirus, anunció este viernes el presidente Donald Trump  #AFP https://t.co/cSWog1m3iY",Rosa María Palacios,rmapalacios,2020-05-01T21:05:41.000Z,Fri May 01 21:05:41 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EW9WBESXkAEHSE9.jpg https://pbs.twimg.com/media/EW9YUDUXkAAwFRN.jpg ,0,2,0
1256320842910195714,"Esta es la historia. Les agradezco la mención.
Entre las salvajadas de ese ejército troll hay una línea de textos que apela al insulto usando mi salud mental como excusa.

Que pena da saber que esto salga del @Minsa_Peru ¿Usando la salud mental como estigma? Que vergonzoso. https://t.co/QBdE6okuKX",Rosa María Palacios,rmapalacios,2020-05-01T20:33:24.000Z,Fri May 01 20:33:24 +0000 2020,83,29,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,1
1256319851720839168,"RT @ElianaCarlin : ¿Con todo lo acontecido esta semana, ya les queda claro por qué ha habido ataques troll? El virus 🦠 son ustedes, enemigos del Perú 🇵🇪",Rosa María Palacios,rmapalacios,2020-05-01T20:29:28.000Z,Fri May 01 20:29:28 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1256295418062921728,RT @jotabruce : Ayer pensaba en todos los amores afectados por esta crisis. Escuchen lo que YoYo Ma tiene para ustedes. https://t.co/aIS269LtIG,Rosa María Palacios,rmapalacios,2020-05-01T18:52:23.000Z,Fri May 01 18:52:23 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1256294377955229697,"Vaya, vaya.
Hoy el semanario Hildebrandt en sus trece"" revela que el ejercito de Trolls sale del @Minsa_Peru incluso da cuenta del asesor de comunicaciones contratado para este fin. La nota informa de la bronca interna en el gobierno por varias y obvias razones.
Gracias!
Lqqd",Rosa María Palacios,rmapalacios,2020-05-01T18:48:15.000Z,Fri May 01 18:48:15 +0000 2020,901,233,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,1
1256252616130076672,Carlin es un genio https://t.co/SX6116Xwig,Rosa María Palacios,rmapalacios,2020-05-01T16:02:18.000Z,Fri May 01 16:02:18 +0000 2020,110,15,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256196194642145280,"Y ese instructivo fijar los plazos. Osea... Junio? Julio?
Los que esperan su plata para este mes, va a estar difícil ¿no?
Digo no mas. Pero soñar es gratis así que para quitarles el gusto. https://t.co/gARNASOk16",Rosa María Palacios,rmapalacios,2020-05-01T12:18:06.000Z,Fri May 01 12:18:06 +0000 2020,58,16,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256195235861979138,Ahora no joven. https://t.co/QBMPOimZSc,Rosa María Palacios,rmapalacios,2020-05-01T12:14:17.000Z,Fri May 01 12:14:17 +0000 2020,37,7,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256194576131514368,"Algunos datos de las cuentas troll.
Por lo general cuentas viejas 2015 o 2016 (¿abiertas para campaña?) con muy pocos seguidores y muy poca actividad por meses.
Alias mayoritariamente femeninos. Eso delata porque twitter es predominante masculino en participación activa.",Rosa María Palacios,rmapalacios,2020-05-01T12:11:40.000Z,Fri May 01 12:11:40 +0000 2020,523,58,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,0,0
1256193752680542222,"Pero sus cifras indicaban la verdad, que el contagio se duplica cada 6 días. A 45 días de cuarentena debíamos estar en otro lugar. Y de eso no quieren hablar, porque el argumento de culpar a la propia gente ya se agotó. https://t.co/2qSrvSWlDr",Rosa María Palacios,rmapalacios,2020-05-01T12:08:24.000Z,Fri May 01 12:08:24 +0000 2020,84,13,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256193035504885762,Obvio. https://t.co/J6eHaCiKYc,Rosa María Palacios,rmapalacios,2020-05-01T12:05:33.000Z,Fri May 01 12:05:33 +0000 2020,30,5,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256192447891279873,"Esto no esta pasando.
Son los que quieren bajar la moral los que dicen eso. En todo el país te contestan a la primera y un médico te monitorea y va a tu casa. Y se hace la prueba a todo el grupo familiar. Luego viene una ambulancia y te hospitalizan al toque. 

(En Nardia) https://t.co/R4IzNZIVnR",Rosa María Palacios,rmapalacios,2020-05-01T12:03:13.000Z,Fri May 01 12:03:13 +0000 2020,206,33,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256191189071679488,Por supuesto. Para junio ¿no? https://t.co/vwvXkeCiSX,Rosa María Palacios,rmapalacios,2020-05-01T11:58:13.000Z,Fri May 01 11:58:13 +0000 2020,23,5,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256188161870516228,"¿Y para cuando creen que el Ejecutivo sacará el reglamento?
El diablo está en los detalles
Por ahora, no contaria con esa plata. https://t.co/irf1i69HyC",Rosa María Palacios,rmapalacios,2020-05-01T11:46:11.000Z,Fri May 01 11:46:11 +0000 2020,57,10,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1256187332253925376,"Que pena.
Alguien en el @Minsa_Peru debe estar feliz. https://t.co/fQR0QEzSgG",Rosa María Palacios,rmapalacios,2020-05-01T11:42:53.000Z,Fri May 01 11:42:53 +0000 2020,65,13,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,1
1256186974391713792,"RT @harrygordillo : #Chiclayo

Hoy, moradores de Reque intentaron impedir la inhumación de 2 cadáveres en las pampas del distrito aduciendo contagio. 

Pero esto les contestó el comisario del sector, Tnte. PNP Kevin Agurto:

 ""Creen que a mí no se me parte el corazón enterrar a uno de ustedes"". https://t.co/fAJfLJtRpn",Rosa María Palacios,rmapalacios,2020-05-01T11:41:28.000Z,Fri May 01 11:41:28 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1256065452062568448/pu/pl/tZWpBQFYmJZmNpYf.m3u8?tag=10 ,0,1,0
1256186785132097537,RT @CostaGino : Peru en 4to lugar en ranking de fortaleza financiera entre países emergentes del Economist. Por eso tenemos los recursos para responder a la emergencia. Hay que cuidarla porque sin ella no podremos construir los sistemas de salud y educación pública que necesitamos. https://t.co/6F5ak9Mz2a,Rosa María Palacios,rmapalacios,2020-05-01T11:40:43.000Z,Fri May 01 11:40:43 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1256002014909251587,RT @ocram : cómo se nota que el Congreso ya está activo. la maquinaria troll súper activa esta semana.,Rosa María Palacios,rmapalacios,2020-04-30T23:26:30.000Z,Thu Apr 30 23:26:30 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1256001919841116160,"RT @jgodoym : 1. Villarán pasa a domiciliario por enfermedades prexistentes.
2. Keiko sale porque Sala considera que basta no tener contacto con testigos para no hacer daño al proceso. Covid se menciona de pasada.
En ambos casos, resoluciones muestran que evidencia, para ambas, es complicada",Rosa María Palacios,rmapalacios,2020-04-30T23:26:07.000Z,Thu Apr 30 23:26:07 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1256001441178804224,"RT @jgodoym : Las AFPs requieren reforma a gritos y no han hecho autocríticas. Y el proyecto promulgado hoy por el Congreso es un desastre. Se puede pensar ambas cosas y no ser un ""populista"" o un ""defensor de las AFP"" por pensarlo.",Rosa María Palacios,rmapalacios,2020-04-30T23:24:13.000Z,Thu Apr 30 23:24:13 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1255973515800522753,"RT @CBSNews : ""COVID toes"" and other skin symptoms may be a sign of coronavirus https://t.co/NFDpZf18iY https://t.co/AjktuKNESN",Rosa María Palacios,rmapalacios,2020-04-30T21:33:15.000Z,Thu Apr 30 21:33:15 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EW4EbshWAAAjXeq.jpg ,1,0,0
1255973446053494786,Ay!! https://t.co/tUq2GkOsu8,Rosa María Palacios,rmapalacios,2020-04-30T21:32:59.000Z,Thu Apr 30 21:32:59 +0000 2020,93,16,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1255973342332563456,"RT @cnddhh : #CHICLAYO #PenalPicsi Sin guantes, ni trajes de bioseguridad el personal del INPE esta en peligro, aseguran que la mayoría del personal tiene los síntomas. ""Ya no damos más, no somos cobardes, venimos a trabajar, los que están arriba de nosotros no hacen las gestiones adecuadas"" https://t.co/mDwbrhzqsa",Rosa María Palacios,rmapalacios,2020-04-30T21:32:34.000Z,Thu Apr 30 21:32:34 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EW3hfezWAAE41mS.png ,0,2,0
1255973294156759041,"RT @jfowks : En un petitorio, 100 reclusas de la prisión de donde será excarcelada #KeikoFujimori también suplican salir, y les impongan alguna otra restricción #COVID__19 https://t.co/QYEaDf8L9k",Rosa María Palacios,rmapalacios,2020-04-30T21:32:22.000Z,Thu Apr 30 21:32:22 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EW4bycKXgAI7s0U.jpg https://pbs.twimg.com/media/EW4cQYJWkAEZxW9.jpg ,0,2,0
1255971645631709186,Le recuerdo que el 30% de presos no tienen sentencia. https://t.co/VtCMqkEJAP,Rosa María Palacios,rmapalacios,2020-04-30T21:25:49.000Z,Thu Apr 30 21:25:49 +0000 2020,83,15,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1255971118151880713,Pero pasa piola! https://t.co/Ht4GqRGGOO,Rosa María Palacios,rmapalacios,2020-04-30T21:23:44.000Z,Thu Apr 30 21:23:44 +0000 2020,26,2,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1255969900847419396,"RT @Angelpaezs : Disparar a corta distancia es asesinato.

https://t.co/0GCn7CkVBC",Rosa María Palacios,rmapalacios,2020-04-30T21:18:53.000Z,Thu Apr 30 21:18:53 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,0,0
1255969369487806468,RT @Angelpaezs : ¿Están dando libertad a reclusos por corrupción con motivo del Día del Trabajo?,Rosa María Palacios,rmapalacios,2020-04-30T21:16:47.000Z,Thu Apr 30 21:16:47 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1255966623552471040,Buen resumen. https://t.co/lxKFaec2dG,Rosa María Palacios,rmapalacios,2020-04-30T21:05:52.000Z,Thu Apr 30 21:05:52 +0000 2020,73,17,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255966340894150657,Curiosa diferencia. El arresto domiciliario debería ser para ambas. Más aún si Fujimori no está en la edad de riesgo. https://t.co/HNSMxK91qh,Rosa María Palacios,rmapalacios,2020-04-30T21:04:45.000Z,Thu Apr 30 21:04:45 +0000 2020,796,209,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255965573453840386,"¿Esto no está ocurriendo? ¿Son los enemigos políticos? ¿Los que bajan la moral pueblo?
Pronto ... una investigación sobre el trabajo de los asesores de comunicaciones del @Minsa_Peru en redes. https://t.co/FQDmDox0nC",Rosa María Palacios,rmapalacios,2020-04-30T21:01:42.000Z,Thu Apr 30 21:01:42 +0000 2020,79,35,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,1
1255963766493233156,"Sale Keiko Fujimori. Sus condiciones carcelarias son mejores que las de otras presas (aislada en prevención),Santa Monica no es un penal con extremo hacinamiento y su edad no la coloca en grupo de riesgo. Pero es verdad que tiene 18 meses sin acusación. https://t.co/phMHFFJlLT",Rosa María Palacios,rmapalacios,2020-04-30T20:54:31.000Z,Thu Apr 30 20:54:31 +0000 2020,618,160,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255962425720999941,RT @azabacheCaC : Desde la Corte Suprema se impulsa también una iniciativa para abordar el problema del hacinamiento ennlas cárceles https://t.co/vnh4OSQUlo,Rosa María Palacios,rmapalacios,2020-04-30T20:49:11.000Z,Thu Apr 30 20:49:11 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EWyxn_tWAAEkJL3.jpg ,0,0,0
1255918365148921856,"RT @ElHuffPost : Nuevo récord de altas en Italia, mientras Reino Unido ya ha ""superado el pico"", según Boris Johnson
https://t.co/uQyxP11Sld",Rosa María Palacios,rmapalacios,2020-04-30T17:54:06.000Z,Thu Apr 30 17:54:06 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,1,0,0
1255916468341964801,RT @larepublica_pe : #SinGuion con @rmapalacios | Fin de abril https://t.co/vK97ddaYmp,Rosa María Palacios,rmapalacios,2020-04-30T17:46:34.000Z,Thu Apr 30 17:46:34 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,1,1,1
1255916419688083457,RT @larepublica_pe : #SinGuion con @rmapalacios | Las otras cifras https://t.co/8Bm4bOwJ3w,Rosa María Palacios,rmapalacios,2020-04-30T17:46:22.000Z,Thu Apr 30 17:46:22 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,1,1,1
1255916256152207365,Buen resumen de Sin Guion hoy. Gracias https://t.co/FW8CIg3EJA,Rosa María Palacios,rmapalacios,2020-04-30T17:45:43.000Z,Thu Apr 30 17:45:43 +0000 2020,45,3,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255916089420197890,"Gracias. Esta todo ahí. Las ideas, las soluciones. Y no hay ninguna descalificación a nadie. https://t.co/1K8tPRPERH",Rosa María Palacios,rmapalacios,2020-04-30T17:45:04.000Z,Thu Apr 30 17:45:04 +0000 2020,20,2,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255914880835649537,RT @danielvalle98 : @rmapalacios https://t.co/kF0CUoHnZL,Rosa María Palacios,rmapalacios,2020-04-30T17:40:16.000Z,Thu Apr 30 17:40:16 +0000 2020,0,0,und,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EW3m6wIWoAAQAef.jpg ,0,0,1
1255913229152329728,Sic transi gloria mundi https://t.co/z0QwZRc9la,Rosa María Palacios,rmapalacios,2020-04-30T17:33:42.000Z,Thu Apr 30 17:33:42 +0000 2020,40,7,ca,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255910196137865219,"Y dicen que no hay un ejército de Trolls.
Estamos perdiendo una excelente fuente de información imparcial y gratuita.
Espero siga. Cuando pueda. Pero lo comprendo perfectamente. Esto no es para todos. https://t.co/Ocbpp1DGLk",Rosa María Palacios,rmapalacios,2020-04-30T17:21:39.000Z,Thu Apr 30 17:21:39 +0000 2020,78,14,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1255908931429376002,"Mi solidaridad.
Lo entiendo muy bien.
Pero mi sugerencia es seguir. Nunca rendirse. https://t.co/aNIzTmYniH",Rosa María Palacios,rmapalacios,2020-04-30T17:16:37.000Z,Thu Apr 30 17:16:37 +0000 2020,75,15,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,0,0
1255908481258991616,"RT @eldiarionegro : Muchas gracias por la magnífica respuesta a la nueva convocatoria para un taller virtual de creación literaria. Le recuerdo a todo aquel que esté interesado que puede escribirme para conocer los detalles (precio, horario, etc.) a: talleresraultola@gmail.com.",Rosa María Palacios,rmapalacios,2020-04-30T17:14:50.000Z,Thu Apr 30 17:14:50 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,0,0
1255903099350327297,"Esto solo puede ser un ataque de políticos enemigos del gobierno.
No debe ser cierto. Aquí no pasan estas cosas. https://t.co/RAAK5WQDwC",Rosa María Palacios,rmapalacios,2020-04-30T16:53:27.000Z,Thu Apr 30 16:53:27 +0000 2020,103,19,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255898217763483649,Es muy común. Y es algo que me enorgullece. https://t.co/gPhOHkegkF,Rosa María Palacios,rmapalacios,2020-04-30T16:34:03.000Z,Thu Apr 30 16:34:03 +0000 2020,444,26,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255897559379382278,Exacto. https://t.co/v9wNTRNFTz,Rosa María Palacios,rmapalacios,2020-04-30T16:31:26.000Z,Thu Apr 30 16:31:26 +0000 2020,23,1,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255896632983461888,RT @MiamiDiario : #UltimaHora Presidente @realDonaldTrump activa reservas militares para operación antinarcóticos al norte de #Venezuela https://t.co/t6Ew4mRehS,Rosa María Palacios,rmapalacios,2020-04-30T16:27:45.000Z,Thu Apr 30 16:27:45 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EW3KQ6NXkAIlS9T.jpg https://pbs.twimg.com/media/EW3KQ6GXgAAtHWU.jpg ,0,2,1
1255893368774832128,RT @RubenRa17197140 : @rmapalacios ustedes depositaron los 2000 soles en Ilo a 100 kilómetros de distancia estoy en Moquegua en el BBVA solamente hay en Ilo y no puedo salir de Moquegua ya solicité mi retiro hace más de 2 semanas y hasta ahora no tengo respuesta ayúdeme por favor necesito una salida,Rosa María Palacios,rmapalacios,2020-04-30T16:14:47.000Z,Thu Apr 30 16:14:47 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,0,0,1
1255892143014645760,Sería bueno envíar imágenes. Gracias. https://t.co/EpkX4eRZns,Rosa María Palacios,rmapalacios,2020-04-30T16:09:54.000Z,Thu Apr 30 16:09:54 +0000 2020,25,5,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,1,0,0
1255891463046598657,RT @congresoperu : [AHORA] Autógrafa de la ley que permite el retiro del 25 % de los fondos de las #AFP es enviada para su publicación en el diario oficial El Peruano. https://t.co/I4vdCRxUGi,Rosa María Palacios,rmapalacios,2020-04-30T16:07:12.000Z,Thu Apr 30 16:07:12 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EW2_IpWUcAMKFo7.jpg https://pbs.twimg.com/media/EW2_JSfUcAEXl3m.jpg ,0,1,0
1255891441659924486,"RT @Politica_ECpe : #URGENTE #AFP Presidente del Congreso, Manuel Merino: ""Cumplido el plazo, El Ejecutivo no observó, ni publicó ley que permite retiro del 25% de fondos de las AFP. Por ello, Este nuevo Congreso va a proceder a promulgar la norma""",Rosa María Palacios,rmapalacios,2020-04-30T16:07:07.000Z,Thu Apr 30 16:07:07 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,0,2,0
1255891384055279616,"RT @peru21noticias : #Opinión21
Augusto Rey (@augustoreyh): Los presos no están condenados a muerte
Lee y comenta 'Opina.21' https://t.co/kRG3WAxKYM https://t.co/CzpctOIbmo",Rosa María Palacios,rmapalacios,2020-04-30T16:06:53.000Z,Thu Apr 30 16:06:53 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EW2s6W9XQAAmCHG.jpg ,1,1,1
1255891059621670913,"RT @larepublica_pe : Hoy conversamos con Miguel Castilla, ex ministro de Economía.

No te pierdas #ClaroYDirecto con @alvarezrodrich  EN VIVO por ▶ https://t.co/hGNNpa8IJ7 https://t.co/aRJUCNr6e5",Rosa María Palacios,rmapalacios,2020-04-30T16:05:36.000Z,Thu Apr 30 16:05:36 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/EW3RvWtXsAA1jyx.jpg ,1,1,1
1255890889156763651,"RT @MaribelToledo : Amigos comunicadores y publicistas, se los digo con harto cariño: bastaaaaa con la frase cliché “héroes sin capa”. Gracias 🙏🏽",Rosa María Palacios,rmapalacios,2020-04-30T16:04:55.000Z,Thu Apr 30 16:04:55 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,0,0,0
